Source.Name,駅名,緯度,経度,緯度、経度
川越線（高麗川〜大宮）.csv,笠幡,35.907562,139.406465,"35.907562,139.406465"
川越線（高麗川〜大宮）.csv,的場,35.917642,139.436073,"35.917642,139.436073"
川越線（高麗川〜大宮）.csv,西川越,35.919167,139.45949,"35.919167,139.45949"
川越線（高麗川〜大宮）.csv,川越,35.906992,139.482894,"35.906992,139.482894"
川越線（高麗川〜大宮）.csv,南古谷,35.903227,139.519418,"35.903227,139.519418"
川越線（高麗川〜大宮）.csv,指扇,35.917018,139.565098,"35.917018,139.565098"
川越線（高麗川〜大宮）.csv,西大宮,35.922297,139.57985,"35.922297,139.57985"
川越線（高麗川〜大宮）.csv,日進,35.931502,139.60625,"35.931502,139.60625"
川越線（高麗川〜大宮）.csv,大宮,35.906295,139.623999,"35.906295,139.623999"
相模線（茅ケ崎〜橋本）.csv,橋本,35.59493672,139.34493,"35.594936719977454,139.3449299968779"
相模線（茅ケ崎〜橋本）.csv,南橋本,35.580167,139.35252,"35.580167,139.35252"
相模線（茅ケ崎〜橋本）.csv,番田,35.545378,139.362953,"35.545378,139.362953"
相模線（茅ケ崎〜橋本）.csv,上溝,35.557665,139.363283,"35.557665,139.363283"
相模線（茅ケ崎〜橋本）.csv,原当麻,35.529108,139.375242,"35.529108,139.375242"
相模線（茅ケ崎〜橋本）.csv,社家,35.420762,139.377412,"35.420762,139.377412"
相模線（茅ケ崎〜橋本）.csv,厚木,35.44312562,139.3781915,"35.44312562460621,139.3781914841384"
相模線（茅ケ崎〜橋本）.csv,倉見,35.394951,139.378567,"35.394951,139.378567"
相模線（茅ケ崎〜橋本）.csv,宮山,35.382283,139.37972,"35.382283,139.37972"
相模線（茅ケ崎〜橋本）.csv,門沢橋,35.406886,139.380072,"35.406886,139.380072"
相模線（茅ケ崎〜橋本）.csv,下溝,35.518169,139.380497,"35.518169,139.380497"
相模線（茅ケ崎〜橋本）.csv,相武台下,35.493439,139.386453,"35.493439,139.386453"
相模線（茅ケ崎〜橋本）.csv,寒川,35.367584,139.38748,"35.367584,139.38748"
相模線（茅ケ崎〜橋本）.csv,海老名,35.452703,139.390906,"35.452703,139.390906"
相模線（茅ケ崎〜橋本）.csv,入谷,35.478455,139.391875,"35.478455,139.391875"
相模線（茅ケ崎〜橋本）.csv,香川,35.356498,139.399758,"35.356498,139.399758"
相模線（茅ケ崎〜橋本）.csv,茅ケ崎,35.330741,139.407197,"35.330741,139.407197"
相模線（茅ケ崎〜橋本）.csv,北茅ケ崎,35.339167,139.407569,"35.339167,139.407569"
総武線（千葉〜三鷹）.csv,三鷹,35.702708,139.560831,"35.702708,139.560831"
総武線（千葉〜三鷹）.csv,吉祥寺,35.7021121,139.5804526,"35.70211210025202,139.58045257022607"
総武線（千葉〜三鷹）.csv,西荻窪,35.703842,139.599361,"35.703842,139.599361"
総武線（千葉〜三鷹）.csv,荻窪,35.704632,139.619981,"35.704632,139.619981"
総武線（千葉〜三鷹）.csv,阿佐ケ谷,35.704818,139.635868,"35.704818,139.635868"
総武線（千葉〜三鷹）.csv,高円寺,35.705385,139.649867,"35.705385,139.649867"
総武線（千葉〜三鷹）.csv,中野,35.706032,139.665652,"35.706032,139.665652"
総武線（千葉〜三鷹）.csv,東中野,35.7061217,139.6837906,"35.70612169723491,139.68379064463082"
総武線（千葉〜三鷹）.csv,大久保,35.700722,139.697358,"35.700722,139.697358"
総武線（千葉〜三鷹）.csv,新宿,35.68844644,139.6986016,"35.68844644213138,139.69860159326348"
総武線（千葉〜三鷹）.csv,代々木,35.68304384,139.7020716,"35.683043838270954,139.7020716435509"
総武線（千葉〜三鷹）.csv,千駄ケ谷,35.681231,139.711644,"35.681231,139.711644"
総武線（千葉〜三鷹）.csv,信濃町,35.68009,139.720243,"35.68009,139.720243"
総武線（千葉〜三鷹）.csv,四ツ谷,35.686014,139.730667,"35.686014,139.730667"
総武線（千葉〜三鷹）.csv,市ケ谷,35.69121073,139.7364902,"35.691210732070374,139.73649022635075"
総武線（千葉〜三鷹）.csv,飯田橋,35.702065,139.745015,"35.702065,139.745015"
総武線（千葉〜三鷹）.csv,水道橋,35.70203,139.753653,"35.70203,139.753653"
総武線（千葉〜三鷹）.csv,御茶ノ水,35.699855,139.763786,"35.699855,139.763786"
総武線（千葉〜三鷹）.csv,秋葉原,35.698683,139.774219,"35.698683,139.774219"
総武線（千葉〜三鷹）.csv,浅草橋,35.69745239,139.7863697,"35.69745238672908,139.78636969579387"
総武線（千葉〜三鷹）.csv,両国,35.69661868,139.7973666,"35.69661867521563,139.79736660607162"
総武線（千葉〜三鷹）.csv,錦糸町,35.696437,139.813949,"35.696437,139.813949"
総武線（千葉〜三鷹）.csv,亀戸,35.697587,139.826078,"35.697587,139.826078"
総武線（千葉〜三鷹）.csv,平井,35.706434,139.842516,"35.706434,139.842516"
総武線（千葉〜三鷹）.csv,新小岩,35.716789,139.85828,"35.716789,139.85828"
総武線（千葉〜三鷹）.csv,小岩,35.732962,139.881682,"35.732962,139.881682"
総武線（千葉〜三鷹）.csv,市川,35.729277,139.907809,"35.729277,139.907809"
総武線（千葉〜三鷹）.csv,本八幡,35.72277745,139.9265144,"35.72277744925465,139.92651444626975"
総武線（千葉〜三鷹）.csv,下総中山,35.714276,139.943092,"35.714276,139.943092"
総武線（千葉〜三鷹）.csv,西船橋,35.707452,139.959097,"35.707452,139.959097"
総武線（千葉〜三鷹）.csv,船橋,35.701735,139.985218,"35.701735,139.985218"
総武線（千葉〜三鷹）.csv,東船橋,35.699813,140.004272,"35.699813,140.004272"
総武線（千葉〜三鷹）.csv,津田沼,35.691228,140.020476,"35.691228,140.020476"
総武線（千葉〜三鷹）.csv,幕張本郷,35.672795,140.042241,"35.672795,140.042241"
総武線（千葉〜三鷹）.csv,幕張,35.659386,140.057949,"35.659386,140.057949"
総武線（千葉〜三鷹）.csv,新検見川,35.651828,140.072961,"35.651828,140.072961"
総武線（千葉〜三鷹）.csv,稲毛,35.637425,140.092404,"35.637425,140.092404"
総武線（千葉〜三鷹）.csv,西千葉,35.622581,140.103279,"35.622581,140.103279"
総武線（千葉〜三鷹）.csv,千葉,35.612858,140.11434,"35.612858,140.11434"
総武線快速（千葉〜東京）.csv,東京,35.681382,139.766084,"35.681382,139.766084"
総武線快速（千葉〜東京）.csv,新日本橋,35.688687,139.77323,"35.688687,139.77323"
総武線快速（千葉〜東京）.csv,馬喰町,35.693365,139.78238,"35.693365,139.78238"
総武線快速（千葉〜東京）.csv,錦糸町,35.696437,139.813949,"35.696437,139.813949"
総武線快速（千葉〜東京）.csv,新小岩,35.716789,139.85828,"35.716789,139.85828"
総武線快速（千葉〜東京）.csv,市川,35.729277,139.907809,"35.729277,139.907809"
総武線快速（千葉〜東京）.csv,船橋,35.701735,139.985218,"35.701735,139.985218"
総武線快速（千葉〜東京）.csv,津田沼,35.691228,140.020476,"35.691228,140.020476"
総武線快速（千葉〜東京）.csv,稲毛,35.637425,140.092404,"35.637425,140.092404"
総武線快速（千葉〜東京）.csv,千葉,35.612858,140.11434,"35.612858,140.11434"
総武本線（千葉〜銚子）.csv,東京,35.681382,139.766084,"35.681382,139.766084"
総武本線（千葉〜銚子）.csv,新日本橋,35.688687,139.77323,"35.688687,139.77323"
総武本線（千葉〜銚子）.csv,馬喰町,35.693365,139.78238,"35.693365,139.78238"
総武本線（千葉〜銚子）.csv,錦糸町,35.696437,139.813949,"35.696437,139.813949"
総武本線（千葉〜銚子）.csv,新小岩,35.716789,139.85828,"35.716789,139.85828"
総武本線（千葉〜銚子）.csv,市川,35.729277,139.907809,"35.729277,139.907809"
総武本線（千葉〜銚子）.csv,船橋,35.701735,139.985218,"35.701735,139.985218"
総武本線（千葉〜銚子）.csv,津田沼,35.691228,140.020476,"35.691228,140.020476"
総武本線（千葉〜銚子）.csv,稲毛,35.637425,140.092404,"35.637425,140.092404"
総武本線（千葉〜銚子）.csv,千葉,35.612858,140.11434,"35.612858,140.11434"
総武本線（千葉〜銚子）.csv,東千葉,35.616855,140.12208,"35.616855,140.12208"
総武本線（千葉〜銚子）.csv,都賀,35.636099,140.149186,"35.636099,140.149186"
総武本線（千葉〜銚子）.csv,四街道,35.662998,140.165595,"35.662998,140.165595"
総武本線（千葉〜銚子）.csv,物井,35.685732,140.200349,"35.685732,140.200349"
総武本線（千葉〜銚子）.csv,佐倉,35.709716,140.22607,"35.709716,140.22607"
総武本線（千葉〜銚子）.csv,南酒々井,35.704423,140.268169,"35.704423,140.268169"
総武本線（千葉〜銚子）.csv,榎戸,35.684006,140.288099,"35.684006,140.288099"
総武本線（千葉〜銚子）.csv,八街,35.663076,140.317657,"35.663076,140.317657"
総武本線（千葉〜銚子）.csv,日向,35.628361,140.362775,"35.628361,140.362775"
総武本線（千葉〜銚子）.csv,成東,35.60838,140.410834,"35.60838,140.410834"
総武本線（千葉〜銚子）.csv,松尾,35.635964,140.457632,"35.635964,140.457632"
総武本線（千葉〜銚子）.csv,横芝,35.661756,140.491245,"35.661756,140.491245"
総武本線（千葉〜銚子）.csv,飯倉,35.685716,140.522378,"35.685716,140.522378"
総武本線（千葉〜銚子）.csv,八日市場,35.699279,140.552133,"35.699279,140.552133"
総武本線（千葉〜銚子）.csv,干潟,35.718308,140.602901,"35.718308,140.602901"
総武本線（千葉〜銚子）.csv,旭,35.721828,140.655115,"35.721828,140.655115"
総武本線（千葉〜銚子）.csv,飯岡,35.729314,140.68384,"35.729314,140.68384"
総武本線（千葉〜銚子）.csv,倉橋,35.738078,140.71449,"35.738078,140.71449"
総武本線（千葉〜銚子）.csv,猿田,35.747319,140.737455,"35.747319,140.737455"
総武本線（千葉〜銚子）.csv,松岸,35.739538,140.79526,"35.739538,140.79526"
総武本線（千葉〜銚子）.csv,銚子,35.729696,140.82728,"35.729696,140.82728"
中央線（東京〜高尾）.csv,高尾,35.642228,139.281787,"35.642228,139.281787"
中央線（東京〜高尾）.csv,西八王子,35.656777,139.312517,"35.656777,139.312517"
中央線（東京〜高尾）.csv,八王子,35.655641,139.338968,"35.655641,139.338968"
中央線（東京〜高尾）.csv,豊田,35.659502,139.381495,"35.659502,139.381495"
中央線（東京〜高尾）.csv,日野,35.679245,139.393998,"35.679245,139.393998"
中央線（東京〜高尾）.csv,立川,35.697899,139.413957,"35.697899,139.413957"
中央線（東京〜高尾）.csv,国立,35.699002,139.446385,"35.699002,139.446385"
中央線（東京〜高尾）.csv,西国分寺,35.699769,139.465714,"35.699769,139.465714"
中央線（東京〜高尾）.csv,国分寺,35.700256,139.480257,"35.700256,139.480257"
中央線（東京〜高尾）.csv,武蔵小金井,35.701351,139.50645,"35.701351,139.50645"
中央線（東京〜高尾）.csv,東小金井,35.701743,139.524831,"35.701743,139.524831"
中央線（東京〜高尾）.csv,武蔵境,35.7021636,139.5446981,"35.7021636,139.5446981"
中央線（東京〜高尾）.csv,三鷹,35.702708,139.560831,"35.702708,139.560831"
中央線（東京〜高尾）.csv,吉祥寺,35.7021121,139.5804526,"35.70211210025202,139.58045257022607"
中央線（東京〜高尾）.csv,西荻窪,35.703842,139.599361,"35.703842,139.599361"
中央線（東京〜高尾）.csv,荻窪,35.704632,139.619981,"35.704632,139.619981"
中央線（東京〜高尾）.csv,阿佐ケ谷,35.704818,139.635868,"35.704818,139.635868"
中央線（東京〜高尾）.csv,高円寺,35.705385,139.649867,"35.705385,139.649867"
中央線（東京〜高尾）.csv,中野,35.706032,139.665652,"35.706032,139.665652"
中央線（東京〜高尾）.csv,東中野,35.7061217,139.6837906,"35.70612169723491,139.68379064463082"
中央線（東京〜高尾）.csv,大久保,35.700722,139.697358,"35.700722,139.697358"
中央線（東京〜高尾）.csv,新宿,35.68844644,139.6986016,"35.68844644213138,139.69860159326348"
中央線（東京〜高尾）.csv,代々木,35.68304384,139.7020716,"35.683043838270954,139.7020716435509"
中央線（東京〜高尾）.csv,千駄ケ谷,35.681231,139.711644,"35.681231,139.711644"
中央線（東京〜高尾）.csv,信濃町,35.68009,139.720243,"35.68009,139.720243"
中央線（東京〜高尾）.csv,四ツ谷,35.686014,139.730667,"35.686014,139.730667"
中央線（東京〜高尾）.csv,市ケ谷,35.69121073,139.7364902,"35.691210732070374,139.73649022635075"
中央線（東京〜高尾）.csv,飯田橋,35.702065,139.745015,"35.702065,139.745015"
中央線（東京〜高尾）.csv,水道橋,35.70203,139.753653,"35.70203,139.753653"
中央線（東京〜高尾）.csv,御茶ノ水,35.699855,139.763786,"35.699855,139.763786"
中央線（東京〜高尾）.csv,東京,35.681382,139.766084,"35.681382,139.766084"
中央線（東京〜高尾）.csv,神田,35.69169,139.770883,"35.69169,139.770883"
中央本線（高尾〜塩尻）.csv,みどり湖,36.094281,137.981878,"36.094281,137.981878"
中央本線（高尾〜塩尻）.csv,塩尻,35.984585,137.997863,"35.984585,137.997863"
中央本線（高尾〜塩尻）.csv,岡谷,36.056743,138.044615,"36.056743,138.044615"
中央本線（高尾〜塩尻）.csv,下諏訪,36.072106,138.084783,"36.072106,138.084783"
中央本線（高尾〜塩尻）.csv,上諏訪,36.04676,138.116464,"36.04676,138.116464"
中央本線（高尾〜塩尻）.csv,茅野,35.994126,138.152255,"35.994126,138.152255"
中央本線（高尾〜塩尻）.csv,青柳,35.94235,138.19767,"35.94235,138.19767"
中央本線（高尾〜塩尻）.csv,すずらんの里,35.930352,138.212028,"35.930352,138.212028"
中央本線（高尾〜塩尻）.csv,富士見,35.912063,138.23829,"35.912063,138.23829"
中央本線（高尾〜塩尻）.csv,信濃境,35.884696,138.275666,"35.884696,138.275666"
中央本線（高尾〜塩尻）.csv,小淵沢,35.863552,138.316932,"35.863552,138.316932"
中央本線（高尾〜塩尻）.csv,長坂,35.827414,138.366909,"35.827414,138.366909"
中央本線（高尾〜塩尻）.csv,日野春,35.790059,138.394691,"35.790059,138.394691"
中央本線（高尾〜塩尻）.csv,穴山,35.751089,138.413986,"35.751089,138.413986"
中央本線（高尾〜塩尻）.csv,新府,35.73723,138.433346,"35.73723,138.433346"
中央本線（高尾〜塩尻）.csv,韮崎,35.7104,138.450918,"35.7104,138.450918"
中央本線（高尾〜塩尻）.csv,塩崎,35.687725,138.487521,"35.687725,138.487521"
中央本線（高尾〜塩尻）.csv,竜王,35.668772,138.519745,"35.668772,138.519745"
中央本線（高尾〜塩尻）.csv,甲府,35.66716,138.568993,"35.66716,138.568993"
中央本線（高尾〜塩尻）.csv,酒折,35.659423,138.599207,"35.659423,138.599207"
中央本線（高尾〜塩尻）.csv,石和温泉,35.657559,138.63528,"35.657559,138.63528"
中央本線（高尾〜塩尻）.csv,春日居町,35.673502,138.659053,"35.673502,138.659053"
中央本線（高尾〜塩尻）.csv,山梨市,35.685064,138.683184,"35.685064,138.683184"
中央本線（高尾〜塩尻）.csv,東山梨,35.694172,138.702687,"35.694172,138.702687"
中央本線（高尾〜塩尻）.csv,塩山,35.705402,138.734599,"35.705402,138.734599"
中央本線（高尾〜塩尻）.csv,勝沼ぶどう郷,35.672446,138.742993,"35.672446,138.742993"
中央本線（高尾〜塩尻）.csv,甲斐大和,35.63962,138.780702,"35.63962,138.780702"
中央本線（高尾〜塩尻）.csv,笹子,35.604152,138.827049,"35.604152,138.827049"
中央本線（高尾〜塩尻）.csv,初狩,35.594613,138.884402,"35.594613,138.884402"
中央本線（高尾〜塩尻）.csv,大月,35.612949,138.942191,"35.612949,138.942191"
中央本線（高尾〜塩尻）.csv,猿橋,35.612766,138.967711,"35.612766,138.967711"
中央本線（高尾〜塩尻）.csv,鳥沢,35.608301,139.003398,"35.608301,139.003398"
中央本線（高尾〜塩尻）.csv,梁川,35.605394,139.038192,"35.605394,139.038192"
中央本線（高尾〜塩尻）.csv,四方津,35.61426,139.0726,"35.61426,139.0726"
中央本線（高尾〜塩尻）.csv,上野原,35.618727,139.115768,"35.618727,139.115768"
中央本線（高尾〜塩尻）.csv,藤野,35.615832,139.15247,"35.615832,139.15247"
中央本線（高尾〜塩尻）.csv,相模湖,35.61703,139.188953,"35.61703,139.188953"
中央本線（高尾〜塩尻）.csv,高尾,35.642228,139.281787,"35.642228,139.281787"
中央本線（高尾〜塩尻）.csv,西八王子,35.656777,139.312517,"35.656777,139.312517"
中央本線（高尾〜塩尻）.csv,八王子,35.655641,139.338968,"35.655641,139.338968"
中央本線（高尾〜塩尻）.csv,豊田,35.659502,139.381495,"35.659502,139.381495"
中央本線（高尾〜塩尻）.csv,日野,35.679245,139.393998,"35.679245,139.393998"
中央本線（高尾〜塩尻）.csv,立川,35.697899,139.413957,"35.697899,139.413957"
鶴見線（安善〜大川）.csv,安善,35.499668,139.700663,"35.499668,139.700663"
鶴見線（安善〜大川）.csv,大川,35.495555,139.711082,"35.495555,139.711082"
鶴見線（浅野〜海芝浦）.csv,浅野,35.497469,139.696064,"35.497469,139.696064"
鶴見線（浅野〜海芝浦）.csv,新芝浦,35.491655,139.70023,"35.491655,139.70023"
鶴見線（浅野〜海芝浦）.csv,海芝浦,35.485914,139.700247,"35.485914,139.700247"
鶴見線（鶴見〜扇町）.csv,国道,35.500702,139.675593,"35.500702,139.675593"
鶴見線（鶴見〜扇町）.csv,鶴見,35.508565,139.676018,"35.508565,139.676018"
鶴見線（鶴見〜扇町）.csv,鶴見小野,35.497238,139.68086,"35.497238,139.68086"
鶴見線（鶴見〜扇町）.csv,弁天橋,35.495983,139.689767,"35.495983,139.689767"
鶴見線（鶴見〜扇町）.csv,浅野,35.497469,139.696064,"35.497469,139.696064"
鶴見線（鶴見〜扇町）.csv,安善,35.499668,139.700663,"35.499668,139.700663"
鶴見線（鶴見〜扇町）.csv,武蔵白石,35.501712,139.705832,"35.501712,139.705832"
鶴見線（鶴見〜扇町）.csv,浜川崎,35.510414,139.713484,"35.510414,139.713484"
鶴見線（鶴見〜扇町）.csv,扇町,35.501376,139.72242,"35.501376,139.72242"
鶴見線（鶴見〜扇町）.csv,昭和,35.506503,139.724036,"35.506503,139.724036"
東海道本線（東京〜熱海）.csv,熱海,35.103217,139.07776,"35.103217,139.07776"
東海道本線（東京〜熱海）.csv,湯河原,35.145944,139.10219,"35.145944,139.10219"
東海道本線（東京〜熱海）.csv,真鶴,35.156804,139.132484,"35.156804,139.132484"
東海道本線（東京〜熱海）.csv,根府川,35.202719,139.138485,"35.202719,139.138485"
東海道本線（東京〜熱海）.csv,早川,35.239083,139.14537,"35.239083,139.14537"
東海道本線（東京〜熱海）.csv,小田原,35.25636364,139.1553802,"35.25636364412414,139.1553801717237"
東海道本線（東京〜熱海）.csv,鴨宮,35.27583,139.180211,"35.27583,139.180211"
東海道本線（東京〜熱海）.csv,国府津,35.280832,139.212932,"35.280832,139.212932"
東海道本線（東京〜熱海）.csv,二宮,35.298775,139.257769,"35.298775,139.257769"
東海道本線（東京〜熱海）.csv,大磯,35.311221,139.313508,"35.311221,139.313508"
東海道本線（東京〜熱海）.csv,平塚,35.327911,139.350596,"35.327911,139.350596"
東海道本線（東京〜熱海）.csv,茅ケ崎,35.330741,139.407197,"35.330741,139.407197"
東海道本線（東京〜熱海）.csv,辻堂,35.336847,139.447106,"35.336847,139.447106"
東海道本線（東京〜熱海）.csv,藤沢,35.33700653,139.4871475,"35.33700653283215,139.48714752914387"
東海道本線（東京〜熱海）.csv,大船,35.353435,139.531124,"35.353435,139.531124"
東海道本線（東京〜熱海）.csv,戸塚,35.400612,139.534202,"35.400612,139.534202"
東海道本線（東京〜熱海）.csv,横浜,35.466188,139.622715,"35.466188,139.622715"
東海道本線（東京〜熱海）.csv,川崎,35.531328,139.696899,"35.531328,139.696899"
東海道本線（東京〜熱海）.csv,品川,35.630152,139.74044,"35.630152,139.74044"
東海道本線（東京〜熱海）.csv,新橋,35.665498,139.75964,"35.665498,139.75964"
東海道本線（東京〜熱海）.csv,東京,35.681382,139.766084,"35.681382,139.766084"
東金線（大網〜成東）.csv,大網,35.522766,140.310799,"35.522766,140.310799"
東金線（大網〜成東）.csv,福俵,35.545831,140.341373,"35.545831,140.341373"
東金線（大網〜成東）.csv,東金,35.560258,140.363595,"35.560258,140.363595"
東金線（大網〜成東）.csv,求名,35.579811,140.396149,"35.579811,140.396149"
東金線（大網〜成東）.csv,成東,35.60838,140.410834,"35.60838,140.410834"
東北本線（上野〜盛岡）.csv,大宮,35.906295,139.623999,"35.906295,139.623999"
東北本線（上野〜盛岡）.csv,土呂,35.931825,139.632026,"35.931825,139.632026"
東北本線（上野〜盛岡）.csv,さいたま新都心,35.893867,139.633587,"35.893867,139.633587"
東北本線（上野〜盛岡）.csv,東大宮,35.948751,139.640291,"35.948751,139.640291"
東北本線（上野〜盛岡）.csv,蓮田,35.981361,139.652905,"35.981361,139.652905"
東北本線（上野〜盛岡）.csv,浦和,35.858482,139.657087,"35.858482,139.657087"
東北本線（上野〜盛岡）.csv,白岡,36.017415,139.666793,"36.017415,139.666793"
東北本線（上野〜盛岡）.csv,新白岡,36.03874,139.672089,"36.03874,139.672089"
東北本線（上野〜盛岡）.csv,久喜,36.065703,139.677295,"36.065703,139.677295"
東北本線（上野〜盛岡）.csv,東鷲宮,36.089456,139.679228,"36.089456,139.679228"
東北本線（上野〜盛岡）.csv,栗橋,36.136798,139.694208,"36.136798,139.694208"
東北本線（上野〜盛岡）.csv,古河,36.194375,139.709726,"36.194375,139.709726"
東北本線（上野〜盛岡）.csv,赤羽,35.778051,139.720856,"35.778051,139.720856"
東北本線（上野〜盛岡）.csv,野木,36.23034,139.734998,"36.23034,139.734998"
東北本線（上野〜盛岡）.csv,尾久,35.746783,139.754635,"35.746783,139.754635"
東北本線（上野〜盛岡）.csv,間々田,36.257885,139.760967,"36.257885,139.760967"
東北本線（上野〜盛岡）.csv,上野,35.713768,139.777254,"35.713768,139.777254"
東北本線（上野〜盛岡）.csv,小山,36.3142,139.80685,"36.3142,139.80685"
東北本線（上野〜盛岡）.csv,小金井,36.37493,139.842529,"36.37493,139.842529"
東北本線（上野〜盛岡）.csv,自治医大,36.395172,139.854524,"36.395172,139.854524"
東北本線（上野〜盛岡）.csv,石橋,36.436489,139.866527,"36.436489,139.866527"
東北本線（上野〜盛岡）.csv,雀宮,36.493841,139.876791,"36.493841,139.876791"
東北本線（上野〜盛岡）.csv,宇都宮,36.558701,139.898283,"36.558701,139.898283"
東北本線（上野〜盛岡）.csv,矢板,36.806853,139.932945,"36.806853,139.932945"
東北本線（上野〜盛岡）.csv,岡本,36.598207,139.944541,"36.598207,139.944541"
東北本線（上野〜盛岡）.csv,片岡,36.754346,139.945965,"36.754346,139.945965"
東北本線（上野〜盛岡）.csv,蒲須坂,36.721241,139.950483,"36.721241,139.950483"
東北本線（上野〜盛岡）.csv,野崎,36.843722,139.957724,"36.843722,139.957724"
東北本線（上野〜盛岡）.csv,氏家,36.681555,139.962314,"36.681555,139.962314"
東北本線（上野〜盛岡）.csv,宝積寺,36.631584,139.979512,"36.631584,139.979512"
東北本線（上野〜盛岡）.csv,西那須野,36.884551,139.986319,"36.884551,139.986319"
東北本線（上野〜盛岡）.csv,那須塩原,36.931772,140.020514,"36.931772,140.020514"
東北本線（上野〜盛岡）.csv,黒磯,36.969995,140.059509,"36.969995,140.059509"
東北本線（上野〜盛岡）.csv,高久,36.996655,140.087321,"36.996655,140.087321"
東北本線（上野〜盛岡）.csv,黒田原,37.022809,140.119603,"37.022809,140.119603"
東北本線（上野〜盛岡）.csv,豊原,37.055,140.155089,"37.055,140.155089"
東北本線（上野〜盛岡）.csv,新白河,37.094537,140.18441,"37.094537,140.18441"
東北本線（上野〜盛岡）.csv,白坂,37.123281,140.188998,"37.123281,140.188998"
東北本線（上野〜盛岡）.csv,白河,37.129656,140.213756,"37.129656,140.213756"
東北本線（上野〜盛岡）.csv,久田野,37.137015,140.259483,"37.137015,140.259483"
東北本線（上野〜盛岡）.csv,泉崎,37.158327,140.299048,"37.158327,140.299048"
東北本線（上野〜盛岡）.csv,矢吹,37.205255,140.327998,"37.205255,140.327998"
東北本線（上野〜盛岡）.csv,鏡石,37.250725,140.346825,"37.250725,140.346825"
東北本線（上野〜盛岡）.csv,安積永盛,37.357023,140.369121,"37.357023,140.369121"
東北本線（上野〜盛岡）.csv,須賀川,37.300312,140.372024,"37.300312,140.372024"
東北本線（上野〜盛岡）.csv,五百川,37.482849,140.387859,"37.482849,140.387859"
東北本線（上野〜盛岡）.csv,日和田,37.446386,140.388366,"37.446386,140.388366"
東北本線（上野〜盛岡）.csv,郡山,37.397983,140.388412,"37.397983,140.388412"
東北本線（上野〜盛岡）.csv,本宮,37.514145,140.399551,"37.514145,140.399551"
東北本線（上野〜盛岡）.csv,杉田,37.563302,140.413656,"37.563302,140.413656"
東北本線（上野〜盛岡）.csv,二本松,37.589583,140.435365,"37.589583,140.435365"
東北本線（上野〜盛岡）.csv,金谷川,37.6805,140.452256,"37.6805,140.452256"
東北本線（上野〜盛岡）.csv,南福島,37.75442,140.458533,"37.75442,140.458533"
東北本線（上野〜盛岡）.csv,福島,37.75442,140.458533,"37.75442,140.458533"
東北本線（上野〜盛岡）.csv,安達,37.611706,140.466055,"37.611706,140.466055"
東北本線（上野〜盛岡）.csv,東福島,37.800444,140.478065,"37.800444,140.478065"
東北本線（上野〜盛岡）.csv,松川,37.653818,140.48443,"37.653818,140.48443"
東北本線（上野〜盛岡）.csv,伊達,37.823903,140.493274,"37.823903,140.493274"
東北本線（上野〜盛岡）.csv,桑折,37.855244,140.517527,"37.855244,140.517527"
東北本線（上野〜盛岡）.csv,藤田,37.879059,140.539721,"37.879059,140.539721"
東北本線（上野〜盛岡）.csv,貝田,37.908215,140.581073,"37.908215,140.581073"
東北本線（上野〜盛岡）.csv,越河,37.933608,140.604571,"37.933608,140.604571"
東北本線（上野〜盛岡）.csv,白石,38.003564,140.626166,"38.003564,140.626166"
東北本線（上野〜盛岡）.csv,東白石,38.034919,140.651115,"38.034919,140.651115"
東北本線（上野〜盛岡）.csv,北白川,38.032576,140.692536,"38.032576,140.692536"
東北本線（上野〜盛岡）.csv,大河原,38.047488,140.740145,"38.047488,140.740145"
東北本線（上野〜盛岡）.csv,船岡,38.059299,140.768257,"38.059299,140.768257"
東北本線（上野〜盛岡）.csv,槻木,38.078618,140.809996,"38.078618,140.809996"
東北本線（上野〜盛岡）.csv,岩沼,38.111889,140.864102,"38.111889,140.864102"
東北本線（上野〜盛岡）.csv,館腰,38.143117,140.880208,"38.143117,140.880208"
東北本線（上野〜盛岡）.csv,仙台,38.260297,140.882049,"38.260297,140.882049"
東北本線（上野〜盛岡）.csv,名取,38.173119,140.882808,"38.173119,140.882808"
東北本線（上野〜盛岡）.csv,太子堂,38.217846,140.883326,"38.217846,140.883326"
東北本線（上野〜盛岡）.csv,南仙台,38.197392,140.883487,"38.197392,140.883487"
東北本線（上野〜盛岡）.csv,長町,38.227042,140.885528,"38.227042,140.885528"
東北本線（上野〜盛岡）.csv,東仙台,38.276571,140.919939,"38.276571,140.919939"
東北本線（上野〜盛岡）.csv,岩切,38.300933,140.95434,"38.300933,140.95434"
東北本線（上野〜盛岡）.csv,陸前山王,38.316996,140.97281,"38.316996,140.97281"
東北本線（上野〜盛岡）.csv,国府多賀城,38.301044,140.994104,"38.301044,140.994104"
東北本線（上野〜盛岡）.csv,塩釜,38.309565,141.009843,"38.309565,141.009843"
東北本線（上野〜盛岡）.csv,田尻,38.596238,141.058766,"38.596238,141.058766"
東北本線（上野〜盛岡）.csv,小牛田,38.541503,141.063686,"38.541503,141.063686"
東北本線（上野〜盛岡）.csv,愛宕,38.397356,141.065071,"38.397356,141.065071"
東北本線（上野〜盛岡）.csv,松島,38.379839,141.066111,"38.379839,141.066111"
東北本線（上野〜盛岡）.csv,瀬峰,38.655129,141.073709,"38.655129,141.073709"
